class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
A,0.50059574842453,0.8274186849594116,-1.1667814305837965e-06,0.4000040888786316,0.7726137638092041,-0.026844486594200134,0.3408569395542145,0.652180552482605,-0.03108445554971695,0.3239448070526123,0.5500233769416809,-0.03898115083575249,0.2935919165611267,0.47673073410987854,-0.04128563404083252,0.3971748352050781,0.584980845451355,0.011456917971372604,0.37720051407814026,0.5188456773757935,-0.04145241901278496,0.39158326387405396,0.5984088778495789,-0.0712766945362091,0.40510064363479614,0.6656044125556946,-0.08018811792135239,0.46492594480514526,0.5846959352493286,0.0069795832969248295,0.4397684931755066,0.5312142372131348,-0.054752595722675323,0.4467945098876953,0.6322195529937744,-0.07396382093429565,0.4562893807888031,0.7027417421340942,-0.06926637887954712,0.5298300981521606,0.5959914326667786,-0.007249720860272646,0.5078450441360474,0.5491883754730225,-0.07076402753591537,0.5022354125976562,0.6550388336181641,-0.06283572316169739,0.5025236010551453,0.7279196381568909,-0.036618974059820175,0.5962773561477661,0.6139346361160278,-0.023256860673427582,0.5758761763572693,0.5674983859062195,-0.062001924961805344,0.5581501126289368,0.6369903087615967,-0.04998934641480446,0.5481937527656555,0.6883372664451599,-0.028216365724802017
A,0.47548356652259827,0.8531484603881836,-1.7123495581472525e-06,0.3737860918045044,0.7883862853050232,0.002758542774245143,0.3303380608558655,0.6655237674713135,0.004441478755325079,0.33543580770492554,0.560357391834259,-0.005461002234369516,0.3323793113231659,0.4781816303730011,-0.013537993654608727,0.4089255928993225,0.5617662072181702,0.04185003787279129,0.3359588086605072,0.5086297392845154,-0.009349209256470203,0.32138004899024963,0.5665392875671387,-0.04124203324317932,0.32858365774154663,0.623538076877594,-0.05231018736958504,0.46908748149871826,0.560139536857605,0.021055135875940323,0.37134861946105957,0.5484204888343811,-0.04291262477636337,0.375080406665802,0.6618169546127319,-0.06303777545690536,0.39827656745910645,0.7359566688537598,-0.058351803570985794,0.5283437371253967,0.5722097754478455,-0.007958346977829933,0.4268200397491455,0.5703860521316528,-0.07178939133882523,0.4298110604286194,0.6836420893669128,-0.06118834763765335,0.45329993963241577,0.7506182193756104,-0.033226337283849716,0.5852148532867432,0.5954277515411377,-0.037097055464982986,0.4899502992630005,0.5826072692871094,-0.0728016048669815,0.4816396236419678,0.6532309055328369,-0.05910617113113403,0.503412127494812,0.6914876103401184,-0.03613493591547012
A,0.4929647445678711,0.763426661491394,-5.045496322964027e-07,0.5809817314147949,0.7080267667770386,-0.031158747151494026,0.6303555965423584,0.6152588129043579,-0.03683428093791008,0.6463705897331238,0.5254429578781128,-0.04369655251502991,0.6692959666252136,0.4608292579650879,-0.04580962285399437,0.5816516280174255,0.5550644397735596,0.009143260307610035,0.5834327340126038,0.5025373697280884,-0.037623003125190735,0.5684801340103149,0.5638459920883179,-0.06335698068141937,0.5606213808059692,0.6182188391685486,-0.06955600529909134,0.5261710286140442,0.5598631501197815,0.011818639934062958,0.5224083662033081,0.5079455971717834,-0.047996215522289276,0.5201383233070374,0.5941730737686157,-0.06664624810218811,0.5229031443595886,0.6593194007873535,-0.06127709150314331,0.4735338091850281,0.57200026512146,0.005123421084135771,0.46648842096328735,0.5337437987327576,-0.05620545893907547,0.47988635301589966,0.6188567876815796,-0.053436171263456345,0.4918256402015686,0.6786785125732422,-0.03065519966185093,0.4193107485771179,0.5879314541816711,-0.0034265522845089436,0.41889476776123047,0.5435866713523865,-0.04095524176955223,0.43367138504981995,0.5959868431091309,-0.034504324197769165,0.4470173418521881,0.6360453963279724,-0.016736838966608047
A,0.503990888595581,0.8403401374816895,-1.0389102271801676e-06,0.39164286851882935,0.766141951084137,-0.027070386335253716,0.3257535398006439,0.6429278254508972,-0.031144479289650917,0.3090111017227173,0.544152557849884,-0.041263096034526825,0.28719544410705566,0.468452125787735,-0.04549821466207504,0.39690446853637695,0.5755943059921265,0.026952655985951424,0.3826439678668976,0.5155966877937317,-0.027946025133132935,0.39437636733055115,0.5921022891998291,-0.06328523904085159,0.40520793199539185,0.6591002941131592,-0.07531461119651794,0.4643549621105194,0.5815812349319458,0.02103082649409771,0.44908714294433594,0.5324531197547913,-0.044842228293418884,0.4544431269168854,0.6347426176071167,-0.06875187903642654,0.4625849723815918,0.7117218375205994,-0.06518871337175369,0.5279684066772461,0.595130443572998,0.0038852503057569265,0.51420658826828,0.5545470118522644,-0.06052658334374428,0.5044955611228943,0.65349280834198,-0.05522807687520981,0.501606285572052,0.7277026772499084,-0.02913743630051613,0.5891326665878296,0.6144387125968933,-0.016047533601522446,0.5786815285682678,0.5674836039543152,-0.05494837090373039,0.5579302310943604,0.6319735646247864,-0.04321807250380516,0.5458803176879883,0.6864010095596313,-0.020098432898521423
A,0.5005051493644714,0.7533020377159119,-2.4701085976630566e-07,0.5784133076667786,0.7211349010467529,-0.03439224883913994,0.6336692571640015,0.6216130256652832,-0.03893876075744629,0.6508062481880188,0.5407547950744629,-0.04226924851536751,0.6638028621673584,0.47727149724960327,-0.04106266424059868,0.576866090297699,0.5624120831489563,-0.010055705904960632,0.6003392934799194,0.5173069834709167,-0.05392368137836456,0.5914985537528992,0.5786476731300354,-0.07322371006011963,0.5774872303009033,0.6330443620681763,-0.07421299815177917,0.5264698266983032,0.5621249079704285,-0.004857027903199196,0.548775315284729,0.5245996713638306,-0.0573151558637619,0.543974757194519,0.605970561504364,-0.06898156553506851,0.535862147808075,0.6654113531112671,-0.059982456266880035,0.47337910532951355,0.571645200252533,-0.00798078440129757,0.4929462969303131,0.5455524325370789,-0.06506194919347763,0.4994639754295349,0.6335651278495789,-0.05936691164970398,0.4994014799594879,0.6929646730422974,-0.03549383208155632,0.4169294238090515,0.5869298577308655,-0.01266901008784771,0.4380483627319336,0.5553556680679321,-0.05172124132514,0.455524742603302,0.6092407703399658,-0.045382484793663025,0.4639711380004883,0.6494251489639282,-0.027005137875676155
A,0.4785696268081665,0.8488341569900513,-4.6111955498417956e-07,0.54800945520401,0.790192723274231,-0.08656872808933258,0.6023651361465454,0.6909815669059753,-0.11093994975090027,0.6269659399986267,0.5833243131637573,-0.12489185482263565,0.627950131893158,0.5016207098960876,-0.1286943554878235,0.6026236414909363,0.5995900630950928,-0.013486204668879509,0.544614315032959,0.533370316028595,-0.07760657370090485,0.5222702026367188,0.6085814237594604,-0.114423967897892,0.5298084020614624,0.6546373963356018,-0.12475179135799408,0.5356932878494263,0.5960192680358887,0.01817264035344124,0.4761141836643219,0.5392038226127625,-0.061601970344781876,0.47162967920303345,0.6427010297775269,-0.08723393827676773,0.48255401849746704,0.6973647475242615,-0.07971570640802383,0.4702646732330322,0.60538250207901,0.03385676071047783,0.4161341190338135,0.5540121793746948,-0.04871051385998726,0.4285253584384918,0.6567797064781189,-0.04988229647278786,0.4531863331794739,0.7209720611572266,-0.022377271205186844,0.41210639476776123,0.6240707039833069,0.04347772151231766,0.37658143043518066,0.5873323678970337,-0.013032552786171436,0.3954533636569977,0.6477339267730713,-0.01804715022444725,0.42841583490371704,0.6842207908630371,-0.0019050776027143002
A,0.5206343531608582,0.8297377824783325,-5.47458967048442e-07,0.6200971007347107,0.7665201425552368,-0.0299778301268816,0.6789299249649048,0.6419656276702881,-0.03365001827478409,0.6906002163887024,0.5462477207183838,-0.03894559293985367,0.716010332107544,0.47369858622550964,-0.03835158795118332,0.6036533117294312,0.5603880286216736,0.00605889642611146,0.648722231388092,0.5304044485092163,-0.041169263422489166,0.6362589001655579,0.6080093383789062,-0.0649627074599266,0.6185923218727112,0.6680630445480347,-0.06954494118690491,0.5394853353500366,0.5640707015991211,0.006379144266247749,0.5870794057846069,0.5389421582221985,-0.05103911831974983,0.5825743079185486,0.6398161053657532,-0.06393785774707794,0.5757853388786316,0.714769184589386,-0.05473528429865837,0.47730371356010437,0.579657256603241,-0.0027874785009771585,0.5265311002731323,0.5647121667861938,-0.06648582220077515,0.5344341993331909,0.6710078716278076,-0.059107206761837006,0.5338996648788452,0.744401752948761,-0.0322512686252594,0.414567768573761,0.6032159328460693,-0.01370224915444851,0.4649701416492462,0.579778790473938,-0.05677581951022148,0.4813021421432495,0.6534135341644287,-0.04783156141638756,0.4840787351131439,0.7043293714523315,-0.026544630527496338
A,0.49411311745643616,0.82041335105896,-1.0765349998109741e-06,0.386271208524704,0.7674352526664734,-0.02346843108534813,0.3255898654460907,0.650642454624176,-0.028300698846578598,0.31190910935401917,0.5493291020393372,-0.037657566368579865,0.2906804084777832,0.4742295742034912,-0.042289186269044876,0.38579419255256653,0.5796207785606384,0.012622000649571419,0.3700900673866272,0.5130689144134521,-0.03707406297326088,0.38218510150909424,0.5901311039924622,-0.06786186248064041,0.39331215620040894,0.6543543338775635,-0.07860883325338364,0.45380017161369324,0.5809974074363708,0.006909812334924936,0.43289679288864136,0.5221990346908569,-0.05039314180612564,0.4366367757320404,0.620132565498352,-0.07010351121425629,0.4458150863647461,0.6922946572303772,-0.06706856936216354,0.5188048481941223,0.5928290486335754,-0.007474381010979414,0.49374455213546753,0.5426417589187622,-0.0647856816649437,0.4864386320114136,0.6459492444992065,-0.05632966756820679,0.4888942837715149,0.7200693488121033,-0.03104165755212307,0.5840404033660889,0.6110361814498901,-0.023396944627165794,0.5585016012191772,0.5592011213302612,-0.05618583410978317,0.5399332046508789,0.6237156987190247,-0.041575003415346146,0.533484160900116,0.6752287149429321,-0.018876319751143456
A,0.5121701955795288,0.7826195955276489,-5.836287755300873e-07,0.6052294373512268,0.7220381498336792,-0.02182352915406227,0.655484139919281,0.623140811920166,-0.023045605048537254,0.666597843170166,0.5390893220901489,-0.027704469859600067,0.6822414994239807,0.4726782739162445,-0.028675289824604988,0.5991028547286987,0.5665323138237,0.01090765930712223,0.6229084134101868,0.5121606588363647,-0.02840052917599678,0.6114293932914734,0.573378324508667,-0.049102380871772766,0.5980402231216431,0.6276054978370667,-0.052891578525304794,0.5463682413101196,0.5699880719184875,0.009685118682682514,0.5656316876411438,0.5168116688728333,-0.03941480815410614,0.5613945126533508,0.5990460515022278,-0.05239041522145271,0.5568867325782776,0.6646742224693298,-0.04554286226630211,0.490136057138443,0.5794399380683899,0.0006656410987488925,0.5114957094192505,0.5343593955039978,-0.05241291597485542,0.5190520882606506,0.6230595707893372,-0.04597683623433113,0.5208381414413452,0.6882458329200745,-0.022575240582227707,0.42902758717536926,0.5951721668243408,-0.009604490362107754,0.4564020335674286,0.5451691150665283,-0.04371650889515877,0.4727971851825714,0.6029464602470398,-0.033635180443525314,0.47751981019973755,0.6506519317626953,-0.013917949050664902
A,0.524519681930542,0.7807145714759827,-5.794951789539482e-07,0.4587721526622772,0.726029634475708,-0.05824677273631096,0.4197554588317871,0.6381388306617737,-0.07399263978004456,0.40506795048713684,0.5493870377540588,-0.08441013097763062,0.38179701566696167,0.4835619330406189,-0.08641345053911209,0.4324287176132202,0.5624650120735168,0.0036984772887080908,0.48243361711502075,0.5162761807441711,-0.04325324296951294,0.4989861845970154,0.5816042423248291,-0.07252239435911179,0.4986165463924408,0.6326438188552856,-0.08118095248937607,0.485632061958313,0.5633965730667114,0.023804379627108574,0.5312836170196533,0.5256125330924988,-0.029975971207022667,0.5358266234397888,0.6089433431625366,-0.05119536072015762,0.5251584053039551,0.6608937382698059,-0.04891668260097504,0.5323129892349243,0.5740244388580322,0.03210644796490669,0.5726892352104187,0.5515822172164917,-0.026347070932388306,0.5633401870727539,0.6259000897407532,-0.032645490020513535,0.5444015264511108,0.6711804866790771,-0.016638649627566338,0.5715523958206177,0.5880663990974426,0.0369124710559845,0.60601407289505,0.5625278949737549,0.0008598545100539923,0.592494010925293,0.6153457164764404,0.0012284351978451014,0.5689984560012817,0.6520626544952393,0.014722739346325397
A,0.49712973833084106,0.8261153101921082,-5.772560598416021e-07,0.5934890508651733,0.7886955738067627,-0.06530679762363434,0.6710199117660522,0.6561233997344971,-0.08091741800308228,0.6978377103805542,0.5363743901252747,-0.08914477378129959,0.7261859774589539,0.45029985904693604,-0.08926518261432648,0.6060540080070496,0.5597524046897888,-0.023287804797291756,0.5928228497505188,0.5036351084709167,-0.08774501085281372,0.5787400603294373,0.5944692492485046,-0.11788943409919739,0.5732389688491821,0.6633427143096924,-0.12170560657978058,0.5336610078811646,0.5657553672790527,-0.004733852576464415,0.5143664479255676,0.5178566575050354,-0.08193971961736679,0.5142587423324585,0.6334900856018066,-0.09794973582029343,0.5218726396560669,0.7060254216194153,-0.08391251415014267,0.4692572355270386,0.5826942324638367,0.0004794730630237609,0.44764381647109985,0.5498993992805481,-0.07813297212123871,0.46440738439559937,0.6591224074363708,-0.0699671283364296,0.4828007221221924,0.7243226170539856,-0.03718458488583565,0.40874287486076355,0.6029731035232544,0.0018011886859312654,0.3901028633117676,0.5618629455566406,-0.047869209200143814,0.408671498298645,0.6320394277572632,-0.040203604847192764,0.4316088855266571,0.6748961806297302,-0.015768855810165405
A,0.45644405484199524,0.8401092290878296,-1.2569594218803104e-06,0.371006578207016,0.8141859769821167,-0.022043950855731964,0.3055349588394165,0.6849660277366638,-0.022837206721305847,0.2992827594280243,0.5743164420127869,-0.02662009559571743,0.2892763912677765,0.497389018535614,-0.02611319161951542,0.3630792498588562,0.601235568523407,-0.0026125076692551374,0.3348396420478821,0.5330994725227356,-0.058518391102552414,0.33918285369873047,0.6001501083374023,-0.08550867438316345,0.3484051525592804,0.6628702282905579,-0.09203120321035385,0.4274179935455322,0.5945949554443359,-0.011139540933072567,0.3825358748435974,0.5470480918884277,-0.07658583670854568,0.3880954086780548,0.6579105854034424,-0.08777830004692078,0.40567001700401306,0.7272090315818787,-0.07533293962478638,0.4947379231452942,0.6043719053268433,-0.028520777821540833,0.44460809230804443,0.5654488801956177,-0.09802231937646866,0.4449850022792816,0.6825042963027954,-0.08057744055986404,0.4623582661151886,0.7543712854385376,-0.04567234218120575,0.5671968460083008,0.6215245723724365,-0.04684407263994217,0.5203797817230225,0.5792536735534668,-0.09625288844108582,0.5063912272453308,0.6569380164146423,-0.08204960823059082,0.5098143219947815,0.7068184018135071,-0.055479444563388824
A,0.4908576011657715,0.7522079944610596,-7.753472459626209e-07,0.41559717059135437,0.7205970883369446,-0.02697671204805374,0.36514416337013245,0.6215786933898926,-0.031186630949378014,0.35400551557540894,0.5394030213356018,-0.03580145537853241,0.3343085050582886,0.4816296696662903,-0.03594584763050079,0.40507033467292786,0.567933976650238,-0.004996016621589661,0.39634013175964355,0.517646849155426,-0.048251911997795105,0.4090923070907593,0.5782631039619446,-0.07011806219816208,0.42166104912757874,0.6312571167945862,-0.07574085891246796,0.4617944359779358,0.5633663535118103,-0.006145799532532692,0.44680750370025635,0.5208979845046997,-0.056201573461294174,0.4546812176704407,0.6066965460777283,-0.06673265248537064,0.46701014041900635,0.6625963449478149,-0.058896202594041824,0.517366349697113,0.573485255241394,-0.014971761964261532,0.49973034858703613,0.5364999175071716,-0.06699628382921219,0.49738118052482605,0.6233934760093689,-0.056409209966659546,0.503142774105072,0.6816160678863525,-0.03174641728401184,0.5732151865959167,0.5895875692367554,-0.02530030347406864,0.5572964549064636,0.5478768944740295,-0.058600831776857376,0.5440412759780884,0.5997557640075684,-0.047558706253767014,0.5375254154205322,0.6386473774909973,-0.028239630162715912
